Temp[C],Rain[mm],Passangers,Day,Month,Year,DayOfWeek,IsHoliday
14.5,0.0,4263.0,15,9,2013,6,0
14.8,0.0,3248.0,16,9,2013,0,0
14.6,0.0,2870.0,17,9,2013,1,0
15.2,0.0,2338.0,18,9,2013,2,0
15.1,0.03,2604.0,19,9,2013,3,0
15.5,0.02,3918.0,20,9,2013,4,0
14.6,0.0,5595.0,21,9,2013,5,0
13.0,0.0,4804.0,22,9,2013,6,0
11.2,0.0,3097.0,23,9,2013,0,0
9.6,0.02,3088.0,24,9,2013,1,0
7.6,0.0,3529.0,25,9,2013,2,0
4.3,0.0,3167.0,26,9,2013,3,0
4.3,0.0,3837.0,27,9,2013,4,0
7.3,0.0,5299.0,28,9,2013,5,0
7.4,0.0,3699.0,29,9,2013,6,0
6.6,0.0,2498.0,30,9,2013,0,0
4.2,0.0,2961.0,1,10,2013,1,0
4.7,0.0,2842.0,2,10,2013,2,0
9.5,0.0,4001.0,4,10,2013,4,0
9.3,0.0,5205.0,5,10,2013,5,0
10.4,0.0,4441.0,6,10,2013,6,0
11.4,0.0,2850.0,7,10,2013,0,0
12.1,0.0,2364.0,8,10,2013,1,0
11.2,0.0,2212.0,9,10,2013,2,0
11.5,0.07,2643.0,10,10,2013,3,0
11.4,0.02,4036.0,11,10,2013,4,0
9.4,0.0,5802.0,12,10,2013,5,0
7.5,0.0,4018.0,13,10,2013,6,0
8.9,0.0,3150.0,14,10,2013,0,0
5.3,0.0,2769.0,15,10,2013,1,0
9.0,0.0,3028.0,16,10,2013,2,0
3.4,0.0,2751.0,17,10,2013,3,0
4.3,0.0,2265.0,18,10,2013,4,0
3.8,0.15,4599.0,19,10,2013,5,0
2.9,0.0,3595.0,20,10,2013,6,0
1.6,0.0,2647.0,21,10,2013,0,0
0.4,0.0,2312.0,22,10,2013,1,0
2.0,0.0,2426.0,23,10,2013,2,0
7.4,0.05,2602.0,24,10,2013,3,0
10.0,0.02,3532.0,25,10,2013,4,0
8.9,0.0,3839.0,26,10,2013,5,0
7.3,0.05,3662.0,27,10,2013,6,0
9.9,0.0,2459.0,28,10,2013,0,0
10.0,0.07,2444.0,29,10,2013,1,0
9.7,0.03,3204.0,30,10,2013,2,0
7.7,0.0,3023.0,31,10,2013,3,0
5.9,0.0,2475.0,1,11,2013,4,0
8.4,0.07,5052.0,2,11,2013,5,1
7.8,0.0,3711.0,3,11,2013,6,0
5.3,0.0,2230.0,4,11,2013,0,0
7.0,0.03,2672.0,6,11,2013,2,0
6.2,0.0,2658.0,7,11,2013,3,0
5.3,0.0,2816.0,8,11,2013,4,0
6.4,0.03,3686.0,9,11,2013,5,0
6.9,0.07,2890.0,10,11,2013,6,0
6.7,0.0,2447.0,11,11,2013,0,0
3.0,0.0,1970.0,12,11,2013,1,0
6.4,0.0,2276.0,14,11,2013,3,0
3.5,0.0,2891.0,15,11,2013,4,0
6.1,0.0,4157.0,16,11,2013,5,0
7.5,0.0,2762.0,17,11,2013,6,0
6.4,0.0,2403.0,18,11,2013,0,0
4.4,0.0,1846.0,19,11,2013,1,0
5.6,0.03,2042.0,20,11,2013,2,0
5.4,0.0,1934.0,21,11,2013,3,0
5.9,0.15,2793.0,22,11,2013,4,0
6.2,0.0,3517.0,23,11,2013,5,0
2.0,0.0,2657.0,24,11,2013,6,0
1.6,0.0,2351.0,25,11,2013,0,0
-1.2,0.0,2450.0,26,11,2013,1,0
-1.4,0.0,2067.0,27,11,2013,2,0
4.8,0.0,2321.0,28,11,2013,3,0
4.0,0.0,3159.0,29,11,2013,4,0
-1.4,0.0,3850.0,30,11,2013,5,0
-1.9,0.0,2514.0,1,12,2013,6,0
0.0,0.0,2538.0,5,12,2013,3,0
2.1,0.02,1582.0,6,12,2013,4,1
2.0,0.03,2623.0,7,12,2013,5,0
-0.5,0.0,2070.0,8,12,2013,6,0
-3.6,0.0,2113.0,9,12,2013,0,0
-6.1,0.0,2037.0,10,12,2013,1,0
-2.8,0.0,2291.0,11,12,2013,2,0
2.6,0.0,2637.0,12,12,2013,3,0
4.3,0.0,2968.0,13,12,2013,4,0
2.6,0.0,3251.0,14,12,2013,5,0
-3.3,0.0,1798.0,15,12,2013,6,0
1.4,0.02,1947.0,16,12,2013,0,0
4.5,0.02,2099.0,17,12,2013,1,0
4.9,0.0,2959.0,18,12,2013,2,0
1.7,0.0,2015.0,19,12,2013,3,0
2.7,0.0,2263.0,20,12,2013,4,0
3.7,0.02,2622.0,21,12,2013,5,0
4.4,0.02,1764.0,22,12,2013,6,0
5.6,0.0,2021.0,23,12,2013,0,0
4.6,0.03,1104.0,24,12,2013,1,1
4.2,0.05,1452.0,25,12,2013,2,1
5.2,0.02,1788.0,26,12,2013,3,1
4.5,0.05,1655.0,27,12,2013,4,0
4.4,0.02,1944.0,28,12,2013,5,0
5.5,0.03,2549.0,29,12,2013,6,0
5.2,0.0,3420.0,30,12,2013,0,0
4.0,0.0,3247.0,31,12,2013,1,0
4.1,0.0,2165.0,1,1,2014,2,1
3.6,0.0,3393.0,2,1,2014,3,0
1.7,0.0,3752.0,4,1,2014,5,0
2.4,0.02,4051.0,5,1,2014,6,0
4.5,0.0,2883.0,6,1,2014,0,1
2.3,0.0,2228.0,7,1,2014,1,0
3.4,0.08,2143.0,8,1,2014,2,0
5.1,0.02,2221.0,9,1,2014,3,0
4.6,0.02,2209.0,10,1,2014,4,0
1.8,0.08,2026.0,11,1,2014,5,0
-3.1,0.02,1555.0,12,1,2014,6,0
-7.3,0.0,1832.0,13,1,2014,0,0
-10.4,0.0,1861.0,14,1,2014,1,0
-13.6,0.0,1972.0,15,1,2014,2,0
-10.5,0.0,2216.0,16,1,2014,3,0
-11.3,0.0,2312.0,17,1,2014,4,0
-12.8,0.0,2529.0,18,1,2014,5,0
-12.6,0.0,1622.0,19,1,2014,6,0
-12.2,0.0,1806.0,20,1,2014,0,0
-11.0,0.0,1828.0,21,1,2014,1,0
-10.4,0.0,2119.0,22,1,2014,2,0
-13.9,0.0,2005.0,23,1,2014,3,0
-14.3,0.0,2016.0,24,1,2014,4,0
-15.3,0.0,2088.0,25,1,2014,5,0
-7.4,0.0,1780.0,26,1,2014,6,0
-7.1,0.0,1930.0,27,1,2014,0,0
-7.0,0.0,1730.0,28,1,2014,1,0
-6.8,0.0,2080.0,29,1,2014,2,0
-7.8,0.0,2167.0,30,1,2014,3,0
-9.6,0.0,2347.0,31,1,2014,4,0
-8.4,0.02,2156.0,1,2,2014,5,0
-5.6,0.08,2021.0,2,2,2014,6,0
-2.6,0.0,1799.0,3,2,2014,0,0
-0.5,0.0,2054.0,4,2,2014,1,0
-2.8,0.0,2362.0,6,2,2014,3,0
-5.1,0.0,2448.0,7,2,2014,4,0
-1.2,0.0,2554.0,8,2,2014,5,0
1.5,0.03,2028.0,9,2,2014,6,0
2.1,0.0,2023.0,10,2,2014,0,0
1.4,0.02,2060.0,11,2,2014,1,0
0.3,0.03,2206.0,12,2,2014,2,0
0.9,0.02,2295.0,13,2,2014,3,0
1.2,0.02,2770.0,14,2,2014,4,0
0.8,0.0,3129.0,15,2,2014,5,0
0.4,0.0,1783.0,16,2,2014,6,0
1.3,0.02,1956.0,17,2,2014,0,0
1.8,0.02,1927.0,18,2,2014,1,0
1.4,0.0,1946.0,19,2,2014,2,0
0.5,0.0,1685.0,20,2,2014,3,0
-1.7,0.0,2014.0,21,2,2014,4,0
-1.7,0.0,2488.0,22,2,2014,5,0
1.8,0.02,1974.0,23,2,2014,6,0
2.2,0.0,2124.0,24,2,2014,0,0
3.3,0.0,2023.0,25,2,2014,1,0
2.0,0.0,2135.0,26,2,2014,2,0
0.5,0.0,2214.0,27,2,2014,3,0
1.0,0.0,2638.0,28,2,2014,4,0
0.8,0.0,3445.0,1,3,2014,5,0
0.2,0.0,2104.0,2,3,2014,6,0
0.7,0.02,2166.0,3,3,2014,0,0
0.9,0.03,1608.0,4,3,2014,1,0
1.3,0.0,2462.0,6,3,2014,3,0
0.5,0.0,2674.0,7,3,2014,4,0
1.6,0.0,3168.0,8,3,2014,5,0
4.1,0.02,2837.0,9,3,2014,6,0
3.5,0.0,2655.0,10,3,2014,0,0
4.1,0.02,2317.0,11,3,2014,1,0
4.8,0.0,2704.0,12,3,2014,2,0
5.6,0.0,2762.0,13,3,2014,3,0
5.0,0.0,2931.0,14,3,2014,4,0
4.9,0.0,2006.0,15,3,2014,5,0
0.8,0.08,1971.0,16,3,2014,6,0
-1.5,0.0,2250.0,17,3,2014,0,0
-4.0,0.0,2033.0,18,3,2014,1,0
-1.8,0.0,2412.0,19,3,2014,2,0
-1.9,0.0,2363.0,20,3,2014,3,0
-2.7,0.03,2501.0,21,3,2014,4,0
4.7,0.0,4578.0,22,3,2014,5,0
3.4,0.0,2098.0,23,3,2014,6,0
2.7,0.0,2570.0,24,3,2014,0,0
3.4,0.0,2251.0,25,3,2014,1,0
4.9,0.0,2664.0,26,3,2014,2,0
3.6,0.0,3013.0,27,3,2014,3,0
3.9,0.0,3083.0,28,3,2014,4,0
3.7,0.0,5117.0,29,3,2014,5,0
2.9,0.0,3066.0,30,3,2014,6,0
4.4,0.0,2222.0,31,3,2014,0,0
1.4,0.0,2172.0,1,4,2014,1,0
0.9,0.0,2398.0,2,4,2014,2,0
2.8,0.0,3060.0,4,4,2014,4,0
2.3,0.0,4704.0,5,4,2014,5,0
3.2,0.0,1865.0,6,4,2014,6,0
3.6,0.03,2212.0,7,4,2014,0,0
2.8,0.0,2634.0,8,4,2014,1,0
2.8,0.0,2437.0,9,4,2014,2,0
2.6,0.0,2909.0,10,4,2014,3,0
2.1,0.0,2734.0,11,4,2014,4,0
3.8,0.02,4510.0,12,4,2014,5,0
3.6,0.0,2065.0,13,4,2014,6,0
4.3,0.02,3035.0,14,4,2014,0,0
5.2,0.0,2925.0,15,4,2014,1,0
5.4,0.0,3574.0,16,4,2014,2,0
4.8,0.0,3188.0,17,4,2014,3,0
5.4,0.0,5342.0,18,4,2014,4,1
8.2,0.0,6648.0,19,4,2014,5,0
9.0,0.0,6752.0,20,4,2014,6,1
9.5,0.0,6421.0,21,4,2014,0,1
9.5,0.0,4278.0,22,4,2014,1,0
12.8,0.0,3487.0,23,4,2014,2,0
7.7,0.0,3778.0,24,4,2014,3,0
6.4,0.0,4882.0,25,4,2014,4,0
7.9,0.0,6743.0,26,4,2014,5,0
9.4,0.0,5783.0,27,4,2014,6,0
11.3,0.0,3818.0,28,4,2014,0,0
11.7,0.0,3319.0,29,4,2014,1,0
10.1,0.0,5438.0,30,4,2014,2,0
7.3,0.0,4038.0,1,5,2014,3,1
4.8,0.0,6235.0,2,5,2014,4,0
3.6,0.03,6002.0,3,5,2014,5,0
4.8,0.0,3873.0,4,5,2014,6,0
4.1,0.07,2856.0,5,5,2014,0,0
4.0,0.02,3571.0,6,5,2014,1,0
4.7,0.0,4567.0,7,5,2014,2,0
5.5,0.05,4204.0,9,5,2014,4,0
7.9,0.12,5770.0,10,5,2014,5,0
8.0,0.0,5449.0,11,5,2014,6,0
9.0,0.03,2990.0,12,5,2014,0,0
9.2,0.02,3348.0,13,5,2014,1,0
9.8,0.03,5378.0,14,5,2014,2,0
10.8,0.0,4616.0,15,5,2014,3,0
8.5,0.0,4795.0,16,5,2014,4,0
8.4,0.0,9096.0,17,5,2014,5,0
11.1,0.0,8793.0,18,5,2014,6,0
15.7,0.0,6095.0,19,5,2014,0,0
18.9,0.0,6031.0,20,5,2014,1,0
17.5,0.0,5157.0,21,5,2014,2,0
14.9,0.02,7874.0,22,5,2014,3,0
16.7,0.0,9779.0,23,5,2014,4,0
18.2,0.0,13810.0,24,5,2014,5,0
21.3,0.0,9748.0,25,5,2014,6,0
20.3,0.0,7068.0,26,5,2014,0,0
17.9,0.0,5449.0,27,5,2014,1,0
8.2,0.02,4352.0,28,5,2014,2,0
6.9,0.03,2897.0,29,5,2014,3,1
8.9,0.03,4985.0,30,5,2014,4,0
11.1,0.0,8829.0,31,5,2014,5,0
11.2,0.0,6587.0,1,6,2014,6,0
12.7,0.0,4302.0,2,6,2014,0,0
14.7,0.0,3889.0,3,6,2014,1,0
18.2,0.0,8806.0,5,6,2014,3,0
19.4,0.0,8347.0,6,6,2014,4,0
17.9,0.0,11307.0,7,6,2014,5,0
15.1,0.0,9677.0,8,6,2014,6,1
14.7,0.02,6748.0,9,6,2014,0,0
16.5,0.0,5552.0,10,6,2014,1,0
16.0,0.02,10259.0,11,6,2014,2,0
16.0,0.0,3872.0,12,6,2014,3,0
13.1,0.13,4778.0,13,6,2014,4,0
13.1,0.07,9019.0,14,6,2014,5,0
13.2,0.0,10103.0,15,6,2014,6,0
13.3,0.0,5148.0,16,6,2014,0,0
11.9,0.03,5353.0,17,6,2014,1,0
8.4,0.0,5877.0,18,6,2014,2,0
11.4,0.0,4644.0,19,6,2014,3,0
12.7,0.0,5914.0,20,6,2014,4,1
11.5,0.03,7579.0,21,6,2014,5,1
9.8,0.0,3730.0,22,6,2014,6,0
9.3,0.05,4486.0,23,6,2014,0,0
9.9,0.0,4010.0,24,6,2014,1,0
11.9,0.02,6964.0,25,6,2014,2,0
12.5,0.0,6158.0,26,6,2014,3,0
12.4,0.0,7714.0,27,6,2014,4,0
12.9,0.0,15597.0,28,6,2014,5,0
14.6,0.0,2992.0,29,6,2014,6,0
13.0,0.08,3684.0,30,6,2014,0,0
13.5,0.02,5165.0,1,7,2014,1,0
13.1,0.02,7843.0,2,7,2014,2,0
14.8,0.0,8543.0,4,7,2014,4,0
16.3,0.0,17734.0,5,7,2014,5,0
16.3,0.0,14442.0,6,7,2014,6,0
18.3,0.0,11999.0,7,7,2014,0,0
20.2,0.0,13833.0,8,7,2014,1,0
21.1,0.0,13521.0,9,7,2014,2,0
22.8,0.0,10400.0,10,7,2014,3,0
17.1,0.05,11521.0,11,7,2014,4,0
16.3,0.0,15484.0,12,7,2014,5,0
17.5,0.0,12088.0,13,7,2014,6,0
20.6,0.0,7256.0,14,7,2014,0,0
19.1,0.0,7687.0,15,7,2014,1,0
18.5,0.0,8882.0,16,7,2014,2,0
17.5,0.0,13625.0,17,7,2014,3,0
18.6,0.0,13533.0,18,7,2014,4,0
19.5,0.0,18442.0,19,7,2014,5,0
20.7,0.0,11183.0,20,7,2014,6,0
21.1,0.0,12814.0,21,7,2014,0,0
21.0,0.0,14778.0,22,7,2014,1,0
22.2,0.0,14950.0,23,7,2014,2,0
24.4,0.0,14420.0,24,7,2014,3,0
23.1,0.0,13760.0,25,7,2014,4,0
23.5,0.0,19870.0,26,7,2014,5,0
24.6,0.0,14016.0,27,7,2014,6,0
24.4,0.0,11440.0,28,7,2014,0,0
24.8,0.0,10950.0,29,7,2014,1,0
23.6,0.0,12552.0,30,7,2014,2,0
22.7,0.0,8539.0,31,7,2014,3,0
23.2,0.02,13924.0,1,8,2014,4,0
21.6,0.0,17709.0,2,8,2014,5,0
21.7,0.0,14352.0,3,8,2014,6,0
22.8,0.0,11210.0,4,8,2014,0,0
24.3,0.0,14212.0,6,8,2014,2,0
24.3,0.0,10683.0,7,8,2014,3,0
23.2,0.02,11823.0,8,8,2014,4,0
21.4,0.0,16562.0,9,8,2014,5,0
21.0,0.0,13208.0,10,8,2014,6,0
21.4,0.0,7790.0,11,8,2014,0,0
22.4,0.0,7889.0,12,8,2014,1,0
20.8,0.07,7209.0,13,8,2014,2,0
17.8,0.02,6815.0,14,8,2014,3,0
17.6,0.05,8382.0,15,8,2014,4,0
17.5,0.0,14716.0,16,8,2014,5,0
17.9,0.0,11334.0,17,8,2014,6,0
16.9,0.0,4589.0,18,8,2014,0,0
16.5,0.05,4544.0,19,8,2014,1,0
15.2,0.12,5857.0,20,8,2014,2,0
14.2,0.18,6805.0,21,8,2014,3,0
14.8,0.0,8226.0,22,8,2014,4,0
14.6,0.0,9427.0,23,8,2014,5,0
13.3,0.08,7938.0,24,8,2014,6,0
14.5,0.0,3097.0,25,8,2014,0,0
13.6,0.08,4323.0,26,8,2014,1,0
14.4,0.05,6074.0,27,8,2014,2,0
14.0,0.1,5795.0,28,8,2014,3,0
14.3,0.02,6061.0,29,8,2014,4,0
13.1,0.02,10589.0,30,8,2014,5,0
12.9,0.0,6890.0,31,8,2014,6,0
13.0,0.0,3935.0,1,9,2014,0,0
12.3,0.0,4115.0,2,9,2014,1,0
16.2,0.0,5518.0,4,9,2014,3,0
15.6,0.0,5630.0,5,9,2014,4,0
16.7,0.0,8624.0,6,9,2014,5,0
14.4,0.0,6886.0,7,9,2014,6,0
14.3,0.0,3877.0,8,9,2014,0,0
15.9,0.0,3466.0,9,9,2014,1,0
16.6,0.08,5144.0,10,9,2014,2,0
14.7,0.0,4451.0,11,9,2014,3,0
14.9,0.0,5088.0,12,9,2014,4,0
15.4,0.0,9346.0,13,9,2014,5,0
14.0,0.0,6301.0,14,9,2014,6,0
12.9,0.0,3341.0,15,9,2014,0,0
13.1,0.0,3535.0,16,9,2014,1,0
12.3,0.0,4419.0,17,9,2014,2,0
12.2,0.0,3757.0,18,9,2014,3,0
12.5,0.0,4246.0,19,9,2014,4,0
14.1,0.0,8385.0,20,9,2014,5,0
14.8,0.0,4543.0,21,9,2014,6,0
15.2,0.0,2419.0,22,9,2014,0,0
11.1,0.13,2661.0,23,9,2014,1,0
4.0,0.0,3517.0,24,9,2014,2,0
5.6,0.03,2894.0,25,9,2014,3,0
11.6,0.07,4107.0,26,9,2014,4,0
12.2,0.0,7127.0,27,9,2014,5,0
12.1,0.05,5564.0,28,9,2014,6,0
13.0,0.0,3529.0,29,9,2014,0,0
12.3,0.0,3094.0,30,9,2014,1,0
9.1,0.0,3362.0,1,10,2014,2,0
6.6,0.0,3235.0,2,10,2014,3,0
11.6,0.0,5293.0,4,10,2014,5,0
11.6,0.0,4161.0,5,10,2014,6,0
8.3,0.0,2529.0,6,10,2014,0,0
7.8,0.0,3065.0,7,10,2014,1,0
9.2,0.0,2339.0,8,10,2014,2,0
8.9,0.03,2819.0,9,10,2014,3,0
12.2,0.05,5553.0,11,10,2014,5,0
11.5,0.0,3503.0,12,10,2014,6,0
8.0,0.0,2784.0,13,10,2014,0,0
8.0,0.02,2754.0,14,10,2014,1,0
9.0,0.02,2696.0,15,10,2014,2,0
4.5,0.0,2548.0,16,10,2014,3,0
2.9,0.0,4011.0,17,10,2014,4,0
1.4,0.0,5472.0,18,10,2014,5,0
0.3,0.0,1573.0,19,10,2014,6,0
7.4,0.12,2656.0,20,10,2014,0,0
7.1,0.0,2751.0,21,10,2014,1,0
1.4,0.0,2506.0,22,10,2014,2,0
-1.4,0.0,2590.0,23,10,2014,3,0
-1.5,0.0,3175.0,24,10,2014,4,0
0.7,0.0,4513.0,25,10,2014,5,0
3.8,0.0,3216.0,26,10,2014,6,0
7.0,0.0,2606.0,27,10,2014,0,0
10.4,0.0,2656.0,28,10,2014,1,0
10.7,0.02,2801.0,29,10,2014,2,0
9.3,0.0,2841.0,30,10,2014,3,0
6.3,0.0,3554.0,31,10,2014,4,0
4.5,0.0,5218.0,1,11,2014,5,1
2.2,0.0,2369.0,2,11,2014,6,0
6.2,0.07,2823.0,3,11,2014,0,0
8.6,0.03,2634.0,4,11,2014,1,0
4.3,0.0,1920.0,6,11,2014,3,0
1.5,0.12,2734.0,7,11,2014,4,0
2.4,0.02,3984.0,8,11,2014,5,0
1.6,0.0,2939.0,9,11,2014,6,0
6.1,0.0,2110.0,10,11,2014,0,0
6.0,0.0,1954.0,11,11,2014,1,0
8.0,0.02,2474.0,12,11,2014,2,0
6.9,0.0,2163.0,13,11,2014,3,0
3.7,0.0,2546.0,14,11,2014,4,0
2.6,0.0,3299.0,15,11,2014,5,0
1.9,0.0,3178.0,16,11,2014,6,0
3.6,0.0,2382.0,17,11,2014,0,0
2.9,0.0,2084.0,18,11,2014,1,0
2.5,0.0,2447.0,19,11,2014,2,0
1.6,0.0,2584.0,20,11,2014,3,0
-0.3,0.0,3280.0,21,11,2014,4,0
-0.8,0.05,3064.0,22,11,2014,5,0
-1.4,0.0,2213.0,23,11,2014,6,0
0.8,0.0,1947.0,24,11,2014,0,0
1.8,0.0,2004.0,25,11,2014,1,0
2.8,0.02,2327.0,26,11,2014,2,0
4.2,0.0,2234.0,27,11,2014,3,0
3.6,0.0,3002.0,28,11,2014,4,0
2.6,0.02,3835.0,29,11,2014,5,0
1.1,0.0,2952.0,30,11,2014,6,0
-1.2,0.0,2070.0,1,12,2014,0,0
-2.6,0.0,2496.0,2,12,2014,1,0
3.4,0.0,2382.0,4,12,2014,3,0
3.6,0.0,2776.0,5,12,2014,4,0
2.6,0.0,2250.0,6,12,2014,5,1
2.6,0.02,2443.0,7,12,2014,6,0
4.4,0.0,1936.0,8,12,2014,0,0
3.4,0.05,2164.0,9,12,2014,1,0
4.2,0.02,2215.0,10,12,2014,2,0
3.7,0.0,2265.0,11,12,2014,3,0
3.1,0.0,3131.0,12,12,2014,4,0
2.6,0.02,3416.0,13,12,2014,5,0
1.9,0.07,2434.0,14,12,2014,6,0
2.5,0.0,2028.0,15,12,2014,0,0
3.3,0.02,2210.0,16,12,2014,1,0
3.6,0.02,2916.0,17,12,2014,2,0
2.2,0.03,2376.0,18,12,2014,3,0
1.6,0.02,2391.0,19,12,2014,4,0
4.3,0.03,2598.0,20,12,2014,5,0
2.2,0.0,2356.0,21,12,2014,6,0
0.5,0.02,2710.0,22,12,2014,0,0
-1.0,0.07,2202.0,23,12,2014,1,0
-6.1,0.0,978.0,24,12,2014,2,1
-4.7,0.03,1383.0,25,12,2014,3,1
-10.2,0.0,1919.0,26,12,2014,4,1
-3.5,0.0,2348.0,27,12,2014,5,0
-5.1,0.0,2094.0,28,12,2014,6,0
-9.0,0.0,2614.0,29,12,2014,0,0
-14.0,0.0,2176.0,30,12,2014,1,0
-0.3,0.05,3255.0,31,12,2014,2,0
3.7,0.0,2478.0,1,1,2015,3,1
3.3,0.0,2165.0,2,1,2015,4,0
4.2,0.03,2888.0,3,1,2015,5,0
1.9,0.0,2881.0,4,1,2015,6,0
-1.4,0.0,2819.0,5,1,2015,0,0
-10.9,0.0,2577.0,7,1,2015,2,0
-2.6,0.0,2112.0,8,1,2015,3,0
0.9,0.02,2163.0,9,1,2015,4,0
1.0,0.0,2101.0,10,1,2015,5,0
-0.5,0.0,1322.0,11,1,2015,6,0
-6.0,0.08,1803.0,12,1,2015,0,0
-10.4,0.02,1965.0,13,1,2015,1,0
1.6,0.05,2184.0,14,1,2015,2,0
2.1,0.02,2314.0,15,1,2015,3,0
2.2,0.0,2168.0,16,1,2015,4,0
2.3,0.05,3044.0,17,1,2015,5,0
2.9,0.0,2285.0,18,1,2015,6,0
2.3,0.0,1933.0,19,1,2015,0,0
-0.3,0.0,1919.0,20,1,2015,1,0
-2.1,0.0,2228.0,21,1,2015,2,0
-3.4,0.0,1704.0,22,1,2015,3,0
-6.6,0.0,2230.0,23,1,2015,4,0
-3.3,0.02,2948.0,24,1,2015,5,0
-0.7,0.0,1848.0,25,1,2015,6,0
-0.6,0.0,2234.0,26,1,2015,0,0
1.1,0.0,2193.0,27,1,2015,1,0
0.5,0.0,2250.0,28,1,2015,2,0
0.9,0.0,2039.0,29,1,2015,3,0
1.0,0.0,2074.0,31,1,2015,5,0
0.8,0.07,1943.0,1,2,2015,6,0
0.6,0.1,1860.0,2,2,2015,0,0
1.1,0.02,2077.0,3,2,2015,1,0
0.7,0.02,2348.0,4,2,2015,2,0
-1.0,0.0,2380.0,5,2,2015,3,0
-0.9,0.0,2680.0,6,2,2015,4,0
0.8,0.0,3350.0,7,2,2015,5,0
1.3,0.0,1825.0,8,2,2015,6,0
-2.6,0.0,2001.0,9,2,2015,0,0
-2.0,0.0,2807.0,10,2,2015,1,0
4.6,0.0,2926.0,11,2,2015,2,0
3.5,0.0,2278.0,12,2,2015,3,0
2.0,0.0,3108.0,13,2,2015,4,0
1.2,0.0,3124.0,14,2,2015,5,0
0.6,0.0,3602.0,15,2,2015,6,0
-4.6,0.0,2623.0,16,2,2015,0,0
-2.5,0.0,2314.0,17,2,2015,1,0
-1.3,0.0,2253.0,18,2,2015,2,0
2.0,0.0,2046.0,19,2,2015,3,0
2.6,0.0,2863.0,20,2,2015,4,0
2.8,0.0,2830.0,21,2,2015,5,0
1.8,0.02,2286.0,22,2,2015,6,0
2.3,0.02,2221.0,23,2,2015,0,0
2.4,0.02,2117.0,24,2,2015,1,0
2.7,0.02,2861.0,25,2,2015,2,0
3.0,0.0,2389.0,26,2,2015,3,0
1.4,0.0,2875.0,27,2,2015,4,0
1.1,0.0,3161.0,28,2,2015,5,0
1.3,0.0,2351.0,1,3,2015,6,0
2.0,0.0,2391.0,2,3,2015,0,0
2.6,0.05,2233.0,3,3,2015,1,0
2.0,0.03,2748.0,4,3,2015,2,0
1.5,0.0,2610.0,5,3,2015,3,0
1.6,0.0,2540.0,6,3,2015,4,0
1.7,0.02,3563.0,7,3,2015,5,0
2.1,0.0,2473.0,8,3,2015,6,0
4.7,0.0,3091.0,9,3,2015,0,0
6.2,0.0,2226.0,10,3,2015,1,0
3.4,0.0,2823.0,11,3,2015,2,0
4.4,0.0,2977.0,12,3,2015,3,0
1.4,0.0,3386.0,13,3,2015,4,0
1.4,0.0,4930.0,14,3,2015,5,0
2.3,0.0,4012.0,15,3,2015,6,0
3.3,0.0,2976.0,16,3,2015,0,0
3.2,0.0,2724.0,17,3,2015,1,0
3.5,0.0,3094.0,18,3,2015,2,0
3.7,0.0,2879.0,19,3,2015,3,0
3.1,0.0,3111.0,20,3,2015,4,0
2.8,0.0,3739.0,21,3,2015,5,0
-1.1,0.0,2406.0,22,3,2015,6,0
-2.8,0.0,2031.0,23,3,2015,0,0
2.3,0.0,2709.0,24,3,2015,1,0
5.1,0.0,2322.0,25,3,2015,2,0
-0.6,0.02,2448.0,26,3,2015,3,0
0.4,0.0,2769.0,27,3,2015,4,0
2.1,0.03,2801.0,28,3,2015,5,0
3.7,0.02,2778.0,29,3,2015,6,0
2.6,0.0,1806.0,30,3,2015,0,0
1.4,0.13,2253.0,31,3,2015,1,0
2.7,0.02,2752.0,1,4,2015,2,0
2.4,0.0,2988.0,2,4,2015,3,0
2.5,0.02,3876.0,3,4,2015,4,1
2.1,0.02,2971.0,4,4,2015,5,0
2.6,0.02,3676.0,5,4,2015,6,1
2.3,0.02,4982.0,6,4,2015,0,1
4.3,0.0,2499.0,7,4,2015,1,0
4.3,0.0,2664.0,8,4,2015,2,0
6.7,0.0,3189.0,9,4,2015,3,0
6.6,0.0,3197.0,10,4,2015,4,0
6.3,0.0,7581.0,11,4,2015,5,0
7.6,0.0,2429.0,12,4,2015,6,0
5.9,0.0,3253.0,13,4,2015,0,0
5.6,0.0,2691.0,14,4,2015,1,0
3.7,0.0,3035.0,15,4,2015,2,0
4.1,0.0,2900.0,16,4,2015,3,0
4.2,0.0,3011.0,17,4,2015,4,0
4.0,0.02,4682.0,18,4,2015,5,0
4.6,0.0,2815.0,19,4,2015,6,0
5.8,0.0,3141.0,20,4,2015,0,0
7.7,0.0,3216.0,21,4,2015,1,0
8.2,0.0,3250.0,22,4,2015,2,0
8.7,0.0,3341.0,23,4,2015,3,0
7.3,0.0,4504.0,24,4,2015,4,0
6.1,0.0,6633.0,25,4,2015,5,0
5.7,0.0,2185.0,26,4,2015,6,0
5.8,0.07,3001.0,27,4,2015,0,0
5.6,0.07,3605.0,28,4,2015,1,0
8.9,0.02,2741.0,29,4,2015,2,0
5.8,0.15,5627.0,30,4,2015,3,0
4.5,0.0,6123.0,1,5,2015,4,1
7.9,0.0,3990.0,2,5,2015,5,0
5.8,0.1,7224.0,3,5,2015,6,0
7.2,0.0,4946.0,4,5,2015,0,0
6.8,0.0,3332.0,5,5,2015,1,0
7.5,0.0,3293.0,6,5,2015,2,0
